index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
1661,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/16/700070661930220719001.html,129.8万円,144.8万円,0.8万km,0,1,2023年3月,2018,660,4,2WD,ガソリン,5D,CVT,0,ホワイパール,999,−,−,−,3395x1475x1775mm,930,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,0,5,5,無し
1662,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/11/965022081200903590006.html,145.9万円,156.6万円,11km,1,1,2025年8月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラック・パール,883,−,−,−,3395x1475x1790mm,−,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,0,5,5,無し
1663,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/15/700060027530221001001.html,89.9万円,97.5万円,5.0万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,0,ゴールド,573,−,−,−,3395x1475x1775mm,930,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,5,4,有 軽度
1664,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/18/965022090901301122005.html,115.9万円,124万円,0.8万km,0,1,2023年12月,2020,660,4,2WD,ハイブリッド,5D,インパネAT,0,シフォンアイボリーメタリック,444,−,−,−,3395x1475x1650mm,770,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,25.2km/リットル,31.0km/リットル,−,1,1,4,4,無し
1665,スズキ,ワゴンＲスマイル,https://www.goo-net.com/usedcar/spread/goo/15/965022091600208212006.html,179.9万円,189.7万円,20km,1,1,2024年10月,2021,660,4,2WD,ハイブリッド,5D,インパネAT,0,アーバンブラウンパールメタリック,87,−,−,−,3395x1475x1695mm,870,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,25.1km/リットル,29.2km/リットル,−,1,0,5,5,無し
1666,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/12/965022092000400383006.html,206.7万円,217.2万円,15km,0,1,2025年6月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,ブラックマイカメタリック,825,−,−,−,3395x1475x1630mm,840,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,20.2km/リットル,25.4km/リットル,−,1,0,5,5,無し
1667,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/19/965022020306300605002.html,152.9万円,163.7万円,10km,1,1,2025年1月,2022,660,4,2WD,ハイブリッド,5D,インパネAT,0,シフォンアイボリーメタリック,317,−,−,−,3395x1475x1680mm,810,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,25km/リットル,30.4km/リットル,−,1,0,5,5,無し
1668,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/12/965022091100400383010.html,255.9万円,264.3万円,0.6万km,0,1,2024年3月,2021,660,4,4WD,ガソリン,3D,4AT,1,ジャングルグリーン,36,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,5,無し
1669,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/14/965022062500903999002.html,179.9万円,190.2万円,10km,1,1,2025年3月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラック・パール,415,−,−,−,3395x1475x1790mm,910,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,0,5,5,無し
1670,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/11/965022082800903999005.html,124.9万円,135.5万円,0.9万km,0,1,車検整備付,2019,660,4,2WD,ガソリン,5D,CVT,0,プラチナホワイト・パール,731,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,23.2km/リットル,29.0km/リットル,−,1,1,5,5,無し
1671,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/12/700040246630220821002.html,263.5万円,269.9万円,177km,0,1,2025年1月,2022,660,4,4WD,ガソリン,3D,4AT,0,パールホワイト,572,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,5,無し
1672,スズキ,アルトラパンＬＣ,https://www.goo-net.com/usedcar/spread/goo/14/965022082501157656002.html,189.9万円,201.7万円,6km,1,1,2025年7月,2022,660,4,4WD,ガソリン,5D,インパネAT,0,フォーンベージュメタリック,480,−,−,−,3395x1475x1525mm,730,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,24.6km/リットル,29.9km/リットル,−,1,0,5,5,無し
1673,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/10/965022090400310464005.html,259.7万円,268.2万円,0.3万km,0,1,2024年4月,2021,660,4,4WD,ガソリン,3D,4AT,0,ブルーイッシュブラックパール３,205,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,5,無し
1674,„Û„ó„À,ŁÎĄĘŁÂŁÏŁŰ,https://www.goo-net.com/usedcar/spread/goo/11/965022070100903999001.html,145.9万円,156.4万円,7km,1,1,2025年6月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,プラチナホワイト・パール,795,−,−,−,3395x1475x1790mm,−,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,0,5,5,無し
1675,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/19/965022072100840039009.html,239.9万円,247.9万円,1.2万km,0,1,2023年9月,2020,660,4,4WD,ガソリン,3D,4AT,1,ピュアホワイトパール,672,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,4,無し
1676,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/15/965022091000207965011.html,59.9万円,67.7万円,3.4万km,0,1,2023年5月,2014,660,4,2WD,ガソリン,5D,インパネAT,0,ルナグレーパールメタリック,119,−,−,−,3395x1475x1640mm,790,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,28.8km/リットル,−,1,1,4,4,無し
1677,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/15/965022080200207490002.html,119.9万円,130.5万円,6km,1,1,2025年7月,2022,660,4,2WD,ガソリン,5D,CVT,0,サンドベージュメタリック,267,−,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,20.5km/リットル,25.7km/リットル,−,1,0,5,5,無し
1678,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/15/965021032000208387002.html,194.9万円,203.3万円,0.8万km,0,1,2024年2月,2021,660,4,2WD,ガソリン,5D,インパネAT,1,プラチナホワイト・パール,366,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,20.2km/リットル,25.0km/リットル,−,1,1,5,4,無し
1679,日産,モコ,https://www.goo-net.com/usedcar/spread/goo/16/965022090600708715003.html,57.9万円,66.1万円,3.7万km,0,1,2023年11月,2014,660,4,2WD,ガソリン,5D,インパネAT,0,モコピーチ（ＰＭ）,614,−,−,−,3395x1475x1625mm,790,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,23.0km/リットル,25.5km/リットル,1,1,4,4,無し
1680,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/16/965022070100708715001.html,149.9万円,160万円,10km,1,1,2024年11月,2021,660,4,2WD,ガソリン,5D,インパネAT,1,レイクブルーメタリック,849,−,−,−,3395x1475x1630mm,840,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,20.2km/リットル,25.4km/リットル,−,1,0,5,5,無し
1681,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/15/965022091700207490001.html,139.9万円,147.3万円,1.2万km,0,1,2022年12月,2019,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック（Ｐ）,995,−,−,−,3395x1475x1775mm,940,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,5,4,無し
1682,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/16/700070039330220903001.html,59.8万円,69万円,4.5万km,0,1,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,ピンク,21,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,0,1,3,4,無し
1683,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/16/965022031200708715006.html,124.9万円,134.7万円,10km,1,1,2024年12月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,フレンチミントパールメタリック,100,−,−,−,3395x1475x1525mm,680,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,35.6km/リットル,−,1,0,5,5,無し
1684,スズキ,アルト,https://www.goo-net.com/usedcar/spread/goo/16/965022090800708715008.html,79.9万円,88.6万円,0.3万km,0,1,2024年8月,2019,660,4,2WD,ガソリン,5D,インパネAT,0,スペリアホワイト,800,−,−,−,3395x1475x1475mm,650,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,37.0km/リットル,−,1,1,5,5,無し
1685,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/10/965022091600300112008.html,253.7万円,264.8万円,840km,0,1,2025年5月,2022,660,4,4WD,ガソリン,3D,インパネAT,0,ジャングルグリーン,399,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,5,無し
1686,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/14/965022092401200214003.html,152.9万円,163.6万円,6km,1,1,2025年9月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,ブラックマイカメタリック,955,−,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,20.5km/リットル,25.7km/リットル,−,1,0,5,5,無し
1687,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/13/917022062000540529004.html,28.8万円,37.5万円,7.1万km,0,1,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ブライトシルバーメタリック,943,−,−,−,3395x1475x1490mm,730,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,33.4km/リットル,−,1,1,1,4,無し
1688,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/15/965022032600207490004.html,178.9万円,189.2万円,4km,1,1,2025年3月,2022,660,4,2WD,ガソリン,5D,インパネAT,1,サンドベージュメタリック,363,−,−,−,3395x1475x1630mm,840,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,20.2km/リットル,25.4km/リットル,−,1,0,5,5,無し
1689,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/15/965022091400207490005.html,109.9万円,118.6万円,0.4万km,0,1,2024年7月,2015,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムパープル（Ｐ）,498,−,−,−,3395x1475x1775mm,940,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,4,5,無し
1690,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/19/965022091006300710006.html,92.1万円,99.5万円,7.5万km,0,1,2023年3月,2016,660,4,2WD,ハイブリッド,5D,CVT,0,パッションオレンジ,981,−,−,−,3395x1475x1665mm,790,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,1,1,5,4,無し
1691,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/16/700070592930220620004.html,146.9万円,159.4万円,3km,1,1,2024年11月,2021,660,4,2WD,ガソリン,5D,CVT,0,ブラックマイカメタリック,140,−,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,20.5km/リットル,25.7km/リットル,−,1,0,5,5,無し
1692,日産,ルークス,https://www.goo-net.com/usedcar/spread/goo/14/965022082301200924007.html,209.9万円,218万円,0.3万km,0,1,2023年12月,2020,660,4,2WD,ハイブリッド,5D,インパネAT,0,ホワイト,311,−,−,−,3395x1475x1780mm,970,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,20.8km/リットル,27.2km/リットル,−,1,1,5,5,無し
1693,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/11/965022080400903999009.html,44.9万円,52.9万円,7.4万km,0,1,2023年6月,2012,660,4,2WD,ガソリン,5D,インパネAT,0,パールメタリックカシミールブルー,931,−,−,−,3395x1475x1675mm,850,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,22.4km/リットル,23.5km/リットル,1,1,4,3,無し
1694,ЅЙЅКЅ­,ЅИЅрЅЫЁМ,https://www.goo-net.com/usedcar/spread/goo/12/700040150430221003001.html,268.8万円,278.8万円,1.3万km,0,1,なし,2020,660,4,4WD,ガソリン,3D,4AT,1,ミディアムグレー,165,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,0,5,5,無し
1695,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/19/965022082706300710005.html,129.9万円,139万円,10km,1,1,2025年8月,2022,660,4,2WD,ハイブリッド,5D,インパネAT,0,ピュアホワイトパール,12,−,−,−,3395x1475x1785mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,30.0km/リットル,−,1,0,5,5,無し
1696,日産,ルークス,https://www.goo-net.com/usedcar/spread/goo/19/965022031700840039004.html,125.9万円,135.6万円,10km,1,1,2024年9月,2021,660,4,2WD,ハイブリッド,5D,インパネAT,0,ブラック（Ｐ）,959,−,−,−,3395x1475x1780mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,20.8km/リットル,27.2km/リットル,−,1,0,5,5,無し
1697,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/16/965022091700700258002.html,39.9万円,48.7万円,7.5万km,0,1,2024年7月,2011,660,4,2WD,ガソリン,5D,インパネAT,0,ブルーイッシュブラックパール３,203,−,−,−,3395x1475x1675mm,880,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,21.5km/リットル,1,1,3,4,無し
1698,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/12/965022091900404141007.html,109.5万円,120.6万円,3.8万km,0,1,車検整備付,2014,660,4,2WD,ガソリン,5D,インパネAT,0,ポリッシュドメタル・メタリック,475,−,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,24.2km/リットル,−,1,1,4,4,無し
1699,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/12/965022081400400383009.html,145.8万円,154万円,1.5万km,0,1,2023年12月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック（Ｐ）,948,−,−,−,3395x1475x1775mm,940,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,5,5,無し
1700,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/15/965022090700207334010.html,249.9万円,261.8万円,10km,1,1,2025年7月,2022,660,4,4WD,ガソリン,3D,インパネAT,0,ジャングルグリーン,363,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,0,5,5,無し
1701,マツダ,フレアワゴンカスタムスタイル,https://www.goo-net.com/usedcar/spread/goo/11/965022080700903999011.html,159.9万円,171万円,1.9万km,0,1,車検整備付,2019,660,4,2WD,ハイブリッド,5D,インパネAT,0,ブルーイッシュブラックパール３,325,−,−,−,3395x1475x1785mm,890,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,28.2km/リットル,−,1,1,4,5,無し
1702,スズキ,アルト,https://www.goo-net.com/usedcar/spread/goo/15/965022090300207965008.html,59.9万円,67.5万円,1.2万km,0,1,2023年4月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,フィズブルーパールメタリック,948,−,−,−,3395x1475x1475mm,650,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,37.0km/リットル,−,1,1,5,4,無し
1703,ホンダ,Ｎ−ＢＯＸ＋,https://www.goo-net.com/usedcar/spread/goo/13/700056001030220617002.html,69万円,84万円,1.8万km,0,1,2024年2月,2018,660,4,2WD,ガソリン,5D,AT,0,シルバーＭ,689,福祉車両,−,−,,,,ガソリン,,,,,0,1,4,4,有 軽度
1704,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/18/700130099830210624001.html,124.9万円,140万円,5km,1,1,2024年4月,2021,660,4,2WD,ハイブリッド,5D,CVT,0,レッド／ガンメタ,916,−,−,−,3395x1475x1680mm,810,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,25km/リットル,30.4km/リットル,−,1,1,5,5,無し
1705,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/18/965022031401301198004.html,119.9万円,129.7万円,6km,1,1,2024年12月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,ノクターンブルーパール,410,−,−,−,3395x1475x1525mm,680,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,35.6km/リットル,−,1,0,5,5,無し
1706,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/11/965022071300903999004.html,189.9万円,200.4万円,9km,1,1,2025年6月,2022,660,4,2WD,ガソリン,5D,CVT,0,クリスタルブラック・パール,412,−,−,−,3395x1475x1790mm,910,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,0,5,5,無し
1707,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/15/700020444630220927001.html,74.8万円,80万円,6.9万km,0,0,2023年1月,2014,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,671,−,−,−,3395x1475x1735mm,900,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,26.0km/リットル,−,1,1,4,4,無し
1708,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/10/965022070900300112005.html,145.7万円,154.8万円,0.3万km,0,1,2024年12月,2021,660,4,4WD,ハイブリッド,5D,インパネAT,0,シフォンアイボリーメタリック,907,−,−,−,3395x1475x1785mm,900,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,26.4km/リットル,−,1,1,5,5,無し
1709,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/19/965022091500804687003.html,88.6万円,96.2万円,6.8万km,0,1,2024年3月,2015,660,4,2WD,ガソリン,5D,インパネAT,0,チェリーシェルピンク・メタリック×ブラック,77,−,−,−,3395x1475x1780mm,950,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.2km/リットル,−,1,1,4,4,無し
1710,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/19/965022091300804740008.html,258.1万円,266.4万円,1.2万km,0,1,2024年1月,2021,660,4,4WD,ガソリン,3D,4AT,1,シフォンアイボリーメタリック,426,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,1,5,4,無し
