index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
71,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/11/700090347030220522002.html,77.5万円,82.3万円,7.3万km,0,0,2023年1月,2014,660,4,4WD,ガソリン,5D,CVT,0,シルバーＭ,129,寒冷地仕様,−,−,3395x1475x1750mm,980,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,25.8km/リットル,−,0,0,4,4,無し
72,三菱,ｅＫワゴン,https://www.goo-net.com/usedcar/spread/goo/19/961022042800803466002.html,25.5万円,38.9万円,5.9万km,0,0,なし,2011,660,4,2WD,ガソリン,5D,インパネAT,0,ラズベリーレッド,569,−,−,−,,,,ガソリン,,,,,0,0,2,3,無し
73,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/10/700030310930210804003.html,105.9万円,--万円,5.2万km,0,0,2022年10月,2016,660,4,4WD,ガソリン,5D,インパネAT,0,シルバーＭ,812,−,−,−,3395x1475x1895mm,930,パートタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6200rpm,16.9km/リットル,20.0km/リットル,−,1,0,4,4,無し
74,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/19/700080261830220614001.html,109万円,--万円,4.3万km,0,0,2023年2月,2016,660,4,2WD,ガソリン,5D,CVT,0,ポリッシュドメタルメタリック,989,−,−,−,3395x1475x1780mm,980,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.0km/リットル,−,1,1,4,4,無し
75,ホンダ,ゼストスパーク,https://www.goo-net.com/usedcar/spread/goo/12/700040350030220730002.html,39.8万円,55.8万円,2.1万km,0,0,2023年9月,2010,660,4,2WD,ガソリン,5D,インパネAT,0,グレー,160,−,−,−,3395x1475x1645mm,910,FF,無鉛レギュラーガソリン,52ps(38kW)/6700rpm,−,18.4km/リットル,21.0km/リットル,1,1,4,4,無し
76,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/12/700040006330211118001.html,123.3万円,130.8万円,7.0万km,0,0,車検整備付,2017,660,4,4WD,ハイブリッド,5D,CVT,1,パールホワイト,550,−,−,−,3395x1475x1650mm,850,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,27.0km/リットル,−,1,1,5,4,無し
77,日産,ルークス,https://www.goo-net.com/usedcar/spread/goo/11/700090020530220406008.html,190万円,--万円,11km,0,0,2025年3月,2022,660,4,4WD,ハイブリッド,5D,インパネAT,0,ホワイトＩＩ,674,−,339,−,3395x1475x1800mm,1030,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,18.2km/リットル,22.4km/リットル,−,1,1,5,5,無し
78,スズキ,パレット,https://www.goo-net.com/usedcar/spread/goo/11/700090124130220323001.html,55.8万円,61.5万円,5.8万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,412,−,−,−,3395x1475x1735mm,940,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,20.8km/リットル,22.5km/リットル,1,1,4,4,無し
79,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/13/971020121400570042001.html,99万円,108万円,0.5万km,0,0,2023年3月,2020,660,4,2WD,ハイブリッド,5D,CVT,0,ブルーイッシュブラックパール３,228,−,−,−,3395x1475x1650mm,770,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,25.2km/リットル,31.0km/リットル,−,1,1,4,4,無し
80,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/11/700090338230220925001.html,118万円,--万円,0.8万km,0,0,2023年1月,2016,660,4,2WD,ハイブリッド,5D,CVT,0,Ｄグリーン,935,−,−,−,3395x1475x1665mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,0,0,4,5,無し
81,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/13/700054153130220708002.html,395万円,416.6万円,0.2万km,0,0,車検整備付,2019,660,4,4WD,ガソリン,5D,インパネAT,1,ムーンライトバイオレットパールＭ,18,キャンピングカー,−,−,,,,ガソリン,,,,,1,1,5,5,無し
82,ダイハツ,ウェイク,https://www.goo-net.com/usedcar/spread/goo/17/700100143930220531001.html,137万円,--万円,5.4万km,0,0,2023年1月,2016,660,4,2WD,ガソリン,5D,インパネAT,1,ブラックＭ,264,−,−,−,3395x1475x1835mm,1020,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,23.8km/リットル,−,1,1,5,4,無し
83,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/19/917022072400800232003.html,169万円,176.7万円,0.5万km,0,0,2025年1月,2022,660,4,2WD,ガソリン,5D,インパネAT,1,フレームレッド,610,−,−,−,3395x1475x1705mm,870,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,21.2km/リットル,25.2km/リットル,−,1,1,5,5,無し
84,日産,ピノ,https://www.goo-net.com/usedcar/spread/goo/12/700040337430220228002.html,7万円,14万円,10.2万km,0,0,2024年9月,2007,660,4,2WD,ガソリン,5D,4AT,0,Ｌグリーン,127,−,−,−,3395x1475x1500mm,770,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,21.5km/リットル,0,0,3,3,無し
85,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/17/700100268330220830001.html,53.8万円,--万円,2.0万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,4AT,0,シルバー,417,−,−,−,3395x1475x1660mm,860,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,22.8km/リットル,25.0km/リットル,1,1,4,4,無し
86,ダイハツ,ミラ,https://www.goo-net.com/usedcar/spread/goo/17/700100199930191022007.html,17万円,25万円,8.2万km,0,0,車検整備付,2008,660,4,2WD,ガソリン,5D,3AT,0,パールホワイトＩＩＩ,251,−,−,−,3395x1475x1530mm,740,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,25.0km/リットル,0,1,3,4,無し
87,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/12/700040207430211205001.html,109万円,--万円,5.8万km,0,0,2023年3月,2012,660,4,4WD,ガソリン,3D,4AT,1,スペリアホワイト,747,−,339,−,3395x1475x1680mm,970,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,1,0,4,4,無し
88,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/13/971021112000507019001.html,35万円,44.7万円,4.9万km,0,0,車検整備付,2010,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト,674,−,−,−,3395x1475x1660mm,840,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,23.6km/リットル,25.0km/リットル,1,1,3,4,無し
89,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/13/963022082200505297001.html,229.8万円,239.8万円,0.6万km,0,0,2024年5月,2021,660,4,4WD,ガソリン,3D,5MT,1,グリーン,400,−,−,−,3395x1475x1725mm,1030,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,16.2km/リットル,−,−,1,0,4,4,無し
90,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/11/907022040600902231003.html,85万円,91.7万円,5.5万km,0,0,車検整備付,2016,660,4,2WD,ガソリン,5D,インパネAT,0,レッド,261,−,−,−,3395x1475x1525mm,680,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,35.6km/リットル,−,1,1,4,4,無し
91,ダイハツ,エッセ,https://www.goo-net.com/usedcar/spread/goo/14/939021120709030311002.html,29.8万円,34.9万円,8.8万km,0,0,車検整備付,2011,660,4,4WD,ガソリン,5D,4AT,0,ミントブルーマイカＭ,876,−,−,−,3395x1475x1470mm,770,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,19.4km/リットル,1,1,4,4,有 軽度
92,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/15/700020749730220727001.html,70.4万円,81.7万円,3.2万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,CVT,0,シルバー,880,−,−,−,3395x1475x1500mm,670,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,−,34.2km/リットル,−,1,1,4,4,無し
93,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/10/700031032930220609001.html,33万円,37.8万円,7.5万km,0,0,2024年6月,2007,660,4,4WD,ガソリン,5D,4AT,0,シルバーＭ,718,寒冷地仕様,−,−,3395x1475x1630mm,860,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,21.5km/リットル,1,1,4,4,無し
94,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/19/939022032700802580007.html,83万円,93万円,0.3万km,0,0,2024年7月,2021,660,4,2WD,ガソリン,5D,CVT,0,プラムブラウンクリスタルマイカ,521,−,−,−,3395x1475x1500mm,650,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,25km/リットル,35.2km/リットル,−,1,1,5,5,無し
95,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/18/700130110930210306002.html,28万円,33万円,10.9万km,0,0,なし,2009,660,4,2WD,ガソリン,5D,4AT,0,ブラウン,669,−,−,−,3395x1475x1510mm,790,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,22.5km/リットル,1,1,4,4,無し
96,スズキ,エブリイワゴン,https://www.goo-net.com/usedcar/spread/goo/16/700070737430220827001.html,43万円,51万円,11.8万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,4AT,0,ホワイト,591,福祉車両,−,−,,,,ガソリン,,,,,1,1,4,4,有 軽度
97,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/19/939022073100104320004.html,108万円,116万円,0.4万km,0,0,2025年1月,2022,660,4,2WD,ガソリン,5D,CVT,0,ホワイト,964,−,−,−,3395x1475x1630mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,20.7km/リットル,26.4km/リットル,−,1,1,5,5,無し
98,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/11/700090347030220522002.html,77.5万円,82.3万円,7.3万km,0,0,2023年1月,2014,660,4,4WD,ガソリン,5D,CVT,0,シルバーＭ,129,寒冷地仕様,−,−,3395x1475x1750mm,980,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,25.8km/リットル,−,0,0,4,4,無し
99,三菱,ｅＫワゴン,https://www.goo-net.com/usedcar/spread/goo/19/961022042800803466002.html,25.5万円,38.9万円,5.9万km,0,0,なし,2011,660,4,2WD,ガソリン,5D,インパネAT,0,ラズベリーレッド,569,−,−,−,,,,ガソリン,,,,,0,0,2,3,無し
100,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/10/700030310930210804003.html,105.9万円,--万円,5.2万km,0,0,2022年10月,2016,660,4,4WD,ガソリン,5D,インパネAT,0,シルバーＭ,812,−,−,−,3395x1475x1895mm,930,パートタイム４WD,無鉛レギュラーガソリン,49ps(36kW)/6200rpm,16.9km/リットル,20.0km/リットル,−,1,0,4,4,無し
101,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/19/700080261830220614001.html,109万円,--万円,4.3万km,0,0,2023年2月,2016,660,4,2WD,ガソリン,5D,CVT,0,ポリッシュドメタルメタリック,989,−,−,−,3395x1475x1780mm,980,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.0km/リットル,−,1,1,4,4,無し
102,ホンダ,ゼストスパーク,https://www.goo-net.com/usedcar/spread/goo/12/700040350030220730002.html,39.8万円,55.8万円,2.1万km,0,0,2023年9月,2010,660,4,2WD,ガソリン,5D,インパネAT,0,グレー,160,−,−,−,3395x1475x1645mm,910,FF,無鉛レギュラーガソリン,52ps(38kW)/6700rpm,−,18.4km/リットル,21.0km/リットル,1,1,4,4,無し
103,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/12/700040006330211118001.html,123.3万円,130.8万円,7.0万km,0,0,車検整備付,2017,660,4,4WD,ハイブリッド,5D,CVT,1,パールホワイト,550,−,−,−,3395x1475x1650mm,850,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,27.0km/リットル,−,1,1,5,4,無し
104,日産,ルークス,https://www.goo-net.com/usedcar/spread/goo/11/700090020530220406008.html,190万円,--万円,11km,0,0,2025年3月,2022,660,4,4WD,ハイブリッド,5D,インパネAT,0,ホワイトＩＩ,674,−,339,−,3395x1475x1800mm,1030,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,18.2km/リットル,22.4km/リットル,−,1,1,5,5,無し
105,スズキ,パレット,https://www.goo-net.com/usedcar/spread/goo/11/700090124130220323001.html,55.8万円,61.5万円,5.8万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,412,−,−,−,3395x1475x1735mm,940,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,20.8km/リットル,22.5km/リットル,1,1,4,4,無し
106,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/13/971020121400570042001.html,99万円,108万円,0.5万km,0,0,2023年3月,2020,660,4,2WD,ハイブリッド,5D,CVT,0,ブルーイッシュブラックパール３,228,−,−,−,3395x1475x1650mm,770,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,25.2km/リットル,31.0km/リットル,−,1,1,4,4,無し
107,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/11/700090338230220925001.html,118万円,--万円,0.8万km,0,0,2023年1月,2016,660,4,2WD,ハイブリッド,5D,CVT,0,Ｄグリーン,935,−,−,−,3395x1475x1665mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,0,0,4,5,無し
108,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/13/700054153130220708002.html,395万円,416.6万円,0.2万km,0,0,車検整備付,2019,660,4,4WD,ガソリン,5D,インパネAT,1,ムーンライトバイオレットパールＭ,18,キャンピングカー,−,−,,,,ガソリン,,,,,1,1,5,5,無し
109,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/11/700091003830220525001.html,39万円,48万円,14.4万km,0,0,なし,2013,660,4,4WD,ガソリン,5D,CVT,0,ブラック,229,−,−,−,3395x1475x1660mm,850,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,27.8km/リットル,−,1,0,4,4,無し
110,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/13/939021121700560222007.html,87.8万円,94.6万円,3.9万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,CVT,1,ブラックパール,123,−,−,−,3395x1475x1620mm,900,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,21.0km/リットル,−,1,1,4,4,無し
111,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/12/700040254830220117001.html,88万円,95.8万円,7.0万km,0,0,2023年1月,2014,660,4,2WD,ガソリン,5D,CVT,0,シルバー,292,−,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.2km/リットル,−,1,1,4,4,無し
112,スズキ,スペーシアギア,https://www.goo-net.com/usedcar/spread/goo/11/700090020530220107003.html,184万円,--万円,4km,1,0,2024年12月,2021,660,4,4WD,ハイブリッド,5D,インパネAT,0,クールカーキパールメタリックＩＩ,385,−,339,−,3395x1475x1800mm,930,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,26.4km/リットル,−,1,1,5,5,無し
113,ホンダ,Ｎ−ＷＧＮカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022082800540738002.html,144.8万円,153.8万円,3.7万km,0,0,2023年3月,2020,660,4,2WD,ガソリン,5D,インパネAT,1,ミラノレッド,111,−,−,−,3395x1475x1705mm,870,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,21.2km/リットル,25.2km/リットル,−,1,1,4,4,無し
114,ダイハツ,エッセ,https://www.goo-net.com/usedcar/spread/goo/17/700100127530220204001.html,23万円,29万円,5.8万km,0,0,2024年2月,2010,660,4,2WD,ガソリン,5D,3AT,0,クリーム,181,−,−,−,3395x1475x1470mm,710,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,21.0km/リットル,0,0,3,4,無し
115,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/10/700030313930220426001.html,76万円,79.9万円,3.6万km,0,0,2023年5月,2012,660,4,4WD,ガソリン,5D,CVT,0,レッドＭ,898,−,−,−,3395x1475x1790mm,990,フルタイム４WD,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,20.8km/リットル,23.5km/リットル,1,1,4,3,無し
116,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/19/917022083000800232003.html,159.8万円,166.8万円,0.7万km,0,0,2024年9月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,プアラチナホワイトパール,401,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,1,5,5,無し
117,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/17/939022060201001410001.html,64.8万円,74.8万円,7.9万km,0,0,2023年7月,2012,660,4,2WD,ガソリン,5D,CVT,0,コットンアイボリー,43,−,−,−,3395x1475x1560mm,810,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.5km/リットル,1,1,4,4,無し
118,三菱,ｅＫワゴン,https://www.goo-net.com/usedcar/spread/goo/12/700040306730140615001.html,22万円,37万円,8.8万km,0,0,車検整備付,2007,660,4,2WD,ガソリン,5D,インパネAT,0,ライトブルーＭ,451,−,−,−,3395x1475x1550mm,800,FF,無鉛レギュラーガソリン,50ps(37kW)/6500rpm,−,−,−,0,1,3,4,無し
119,三菱,ｅＫカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700050154430220217002.html,34.8万円,45万円,4.5万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,CVT,0,ブラック,943,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,4,4,有 軽度
120,スズキ,ワゴンＲスティングレー,https://www.goo-net.com/usedcar/spread/goo/19/961022071900803466004.html,47.8万円,55.3万円,7.7万km,0,0,2023年7月,2010,660,4,2WD,ガソリン,5D,AT,0,パープル,956,−,−,−,3395x1475x1675mm,880,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,−,21.5km/リットル,0,0,3,3,無し
121,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/15/700062005830210512006.html,45万円,59万円,7.3万km,0,0,車検整備付,2011,660,4,2WD,ガソリン,5D,CVT,0,グリーンＭ,971,−,−,−,,,,ガソリン,,,,,1,1,4,4,無し
122,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/11/700091003830220628003.html,17万円,25万円,14.4万km,0,0,なし,2010,660,4,2WD,ガソリン,5D,CVT,0,ブルー,957,−,−,−,3395x1475x1660mm,840,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,23.6km/リットル,25.0km/リットル,1,0,3,3,無し
123,スズキ,パレット,https://www.goo-net.com/usedcar/spread/goo/13/700054050330220919001.html,24.9万円,36.8万円,11.0万km,0,0,2023年4月,2008,660,4,4WD,ガソリン,5D,4AT,0,レッド,313,−,−,−,3395x1475x1745mm,980,フルタイム４WD,無鉛レギュラーガソリン,60ps(44kW)/6000rpm,−,−,18.0km/リットル,0,1,4,4,無し
124,スズキ,ハスラー,https://www.goo-net.com/usedcar/spread/goo/18/700050339330220910001.html,99万円,110万円,4.4万km,0,0,なし,2017,660,4,2WD,ハイブリッド,5D,CVT,0,ブラック,881,−,−,−,3395x1475x1665mm,790,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,0,1,5,5,無し
